Date,Name,SO,Volume,Price,Last_vol,Avg_price,Profit,G_profit,Remain_Money,Equity,coin,timeframe,Demo/Real
1649489400000,tp_long,-1,24.8,6.64,0.0,0.0,0.560%,0.0916450404612452,1002.1,1002.1,ALICEUSDT,5,demo
1649489400000,short,0,3.0,52.16,-3.0,52.16,0.000%,0.0,844.45,1000.93,AXSUSDT,25,demo
1649489400000,tp_long,-1,1510.0,0.1092,0.0,0.0,0.460%,0.0753247193780074,1003.01,1003.01,TLMUSDT,5,demo
1649489400000,tp_short,-1,69.2,2.354,0.0,0.0,0.591%,0.096794278986528,1001.78,1001.78,CRVUSDT,15,demo
1649489400000,tp_short,-1,1.0,110.02,0.0,0.0,0.901%,0.1000050002500125,1000.9,1000.9,SOLUSDT,15,demo
1649489400000,tp_short,-1,104.0,1.5551,0.0,0.0,0.753%,0.1224618993010334,1003.27,1003.27,C98USDT,10,demo
1649488800000,tp_short,-1,69.1,2.35,0.0,0.0,0.802%,0.1312994666915493,1001.17,1001.17,CRVUSDT,20,demo
1649489400000,tp_short,-1,1.0,110.08,0.0,0.0,0.829%,0.0920046002300116,1000.82,1000.82,SOLUSDT,25,demo
1649489400000,long,0,216.3,0.7572,216.3,0.7572,0.000%,0.0,836.15,999.93236,XRPUSDT,15,demo
1649489400000,long,0,216.4,0.7572,216.4,0.7572,0.000%,0.0,836.49,1000.34808,XRPUSDT,10,demo
1649488800000,tp_short,-1,3.0,51.95,0.0,0.0,0.517%,0.0807448462857358,1003.9,1003.9,AXSUSDT,10,demo
1649489100000,tp_long,-1,6.0,25.626,0.0,0.0,0.514%,0.0782393167497836,1005.33,1005.33,WAVESUSDT,5,demo
1649489100000,tp_long,-1,47.0,3.47,0.0,0.0,0.726%,0.1173082010912175,1002.74,1002.74,CELOUSDT,5,demo
1649488800000,tp_long,-1,47.0,3.472,0.0,0.0,0.667%,0.10789898419245,1002.87,1002.87,CELOUSDT,10,demo
1649488800000,tp_long,-1,58.5,2.82,0.0,0.0,0.786%,0.1287086234777718,1001.15,1001.15,ANCUSDT,10,demo
1649488800000,tp_long,-1,1511.0,0.1095,0.0,0.0,0.736%,0.1205093493940679,1004.21,1004.21,TLMUSDT,10,demo
1649488800000,tp_long,-1,9.0,16.895,0.0,0.0,2.518%,0.3725685785536152,1006.17,1006.17,NEARUSDT,5,demo
1649488800000,short,0,24.6,6.662,-24.6,6.662,0.000%,0.0,838.14,1002.0252,ALICEUSDT,5,demo
1649488800000,short,0,1.0,94.699,-1.0,94.699,0.000%,0.0,906.34,1001.039,LUNAUSDT,10,demo
1649488500000,short,0,24.6,6.66,-24.6,6.66,0.000%,0.0,837.75,1001.586,ALICEUSDT,15,demo
1649488800000,short,0,3.0,52.25,-3.0,52.25,0.000%,0.0,845.07,1001.82,AXSUSDT,5,demo
1649488800000,short,0,1.0,110.62,-1.0,110.62,0.000%,0.0,890.28,1000.9,SOLUSDT,5,demo
1649488800000,short,0,3.0,52.22,-3.0,52.22,0.000%,0.0,847.17,1003.83,AXSUSDT,10,demo
1649488500000,tp_short,-1,1.0,110.2,0.0,0.0,0.380%,0.0419622339894097,1001.27,1001.27,SOLUSDT,5,demo
1649488500000,long,0,9.0,16.78,9.0,16.78,0.000%,0.0,855.08,1006.1,NEARUSDT,5,demo
1649488500000,tp_short,-1,3.0,52.06,0.0,0.0,0.364%,0.0568964484637952,1002.32,1002.32,AXSUSDT,5,demo
1649488500000,tp_short,-1,24.6,6.635,0.0,0.0,0.405%,0.0662857580827311,1002.62,1002.62,ALICEUSDT,5,demo
1649488200000,long,0,6.0,25.528,6.0,25.528,0.000%,0.0,852.1,1005.268,WAVESUSDT,5,demo
1649488200000,long,0,3.0,51.88,3.0,51.88,0.000%,0.0,846.61,1002.25,AXSUSDT,5,demo
1649488200000,tp_short,-1,1.0,93.991,0.0,0.0,0.748%,0.0707265151507582,1001.7,1001.7,LUNAUSDT,10,demo
1649487600000,tp_short,-1,24.6,6.618,0.0,0.0,0.631%,0.1031563939591802,1002.55,1002.55,ALICEUSDT,15,demo
1649488200000,long,0,1513.0,0.1087,1513.0,0.1087,0.000%,0.0,839.68,1004.1431,TLMUSDT,10,demo
1649488200000,long,0,1511.0,0.1087,1511.0,0.1087,0.000%,0.0,838.69,1002.9357,TLMUSDT,5,demo
1649488200000,tp_short,-1,3.0,51.9,0.0,0.0,0.613%,0.0956337228415171,1004.72,1004.72,AXSUSDT,10,demo
1649488200000,tp_long,-1,1511.0,0.1091,0.0,0.0,0.368%,0.0602630856594292,1003.47,1003.47,TLMUSDT,5,demo
1649488200000,tp_long,-1,3.0,52.0,0.0,0.0,0.231%,0.0359191818408573,1002.54,1002.54,AXSUSDT,5,demo
1649488200000,tp_long,-1,6.0,25.65,0.0,0.0,0.478%,0.0728164031880055,1005.93,1005.93,WAVESUSDT,5,demo
1649488200000,short,0,47.0,3.486,-47.0,3.486,0.000%,0.0,838.83,1002.672,CELOUSDT,5,demo
1649488200000,tp_long,-1,1513.0,0.1095,0.0,0.0,0.736%,0.1205405882886604,1005.28,1005.28,TLMUSDT,10,demo
